Gene,Non-unique Gene name,Annotation,No. isolates
Cluster_22261,,,750
Cluster_14391,,,750
Cluster_9071,,,750
Cluster_6635,,,750
Cluster_9484,,,750
Cluster_5283,,,750
Cluster_13210,,,750
Cluster_20946,,,750
Cluster_9195,,,750
Cluster_21062,,,750
Cluster_17947,,,750
Cluster_10781,,,750
Cluster_13156,,,750
Cluster_19946,,,750
Cluster_12289,,,750
Cluster_8338,,,750
Cluster_15863,,,750
Cluster_6480,,,750
Cluster_15299,,,750
Cluster_6153,,,750
Cluster_10668,,,750
Cluster_19356,,,750
Cluster_14451,,,750
Cluster_15336,,,750
Cluster_21787,,,750
Cluster_15953,,,750
Cluster_15739,,,750
Cluster_15207,,,750
Cluster_20238,,,750
Cluster_17037,,,750
Cluster_2817,,,750
Cluster_16869,,,750
Cluster_13276,,,750
Cluster_19136,,,750
Cluster_19683,,,750
Cluster_7966,,,750
Cluster_14914,,,750
Cluster_12704,,,750
Cluster_9264,,,750
Cluster_20047,,,750
Cluster_15106,,,750
Cluster_20642,,,750
Cluster_21645,,,750
Cluster_13774,,,750
Cluster_17372,,,750
Cluster_12188,,,750
Cluster_3662,,,750
Cluster_4116,,,750
Cluster_13555,,,750
Cluster_8005,,,750
Cluster_6527,,,750
Cluster_6663,,,750
Cluster_17011,,,750
Cluster_7863,,,750
Cluster_21639,,,750
Cluster_9171,,,750
Cluster_19757,,,750
Cluster_17939,,,750
Cluster_13835,,,750
Cluster_14853,,,750
Cluster_15280,,,750
Cluster_20548,,,750
Cluster_14256,,,750
Cluster_9370,,,750
Cluster_8854,,,750
Cluster_19456,,,750
Cluster_9413,,,750
Cluster_16855,,,750
Cluster_11201,,,749
Cluster_20240,,,749
Cluster_21157,,,749
Cluster_20846,,,749
Cluster_17521,,,749
Cluster_13839,,,749
Cluster_8821,,,749
Cluster_18955,,,749
Cluster_8746,,,749
Cluster_6400,,,749
Cluster_12534,,,749
Cluster_7131,,,749
Cluster_9010,,,749
Cluster_14250,,,749
Cluster_12816,,,749
Cluster_14076,,,749
Cluster_14311,,,749
Cluster_12443,,,749
Cluster_15318,,,749
Cluster_18507,,,749
Cluster_2945,,,749
Cluster_5540,,,749
Cluster_18021,,,749
Cluster_5836,,,749
Cluster_13509,,,749
Cluster_22148,,,749
Cluster_21648,,,749
Cluster_10260,,,749
Cluster_21517,,,749
Cluster_7100,,,749
Cluster_10021,,,749
Cluster_17522,,,749
Cluster_14600,,,749
Cluster_12645,,,749
Cluster_10127,,,749
Cluster_7965,,,749
Cluster_18022,,,749
Cluster_17191,,,749
Cluster_9146,,,749
Cluster_16541,,,749
Cluster_12088,,,749
Cluster_15782,,,749
Cluster_10803,,,749
Cluster_2698,,,749
Cluster_16933,,,749
Cluster_14014,,,749
Cluster_16028,,,749
Cluster_20551,,,749
Cluster_4855,,,749
Cluster_18598,,,749
Cluster_15874,,,749
Cluster_14255,,,749
Cluster_4537,,,749
Cluster_13503,,,749
Cluster_16623,,,749
Cluster_4828,,,749
Cluster_10483,,,749
Cluster_18132,,,749
Cluster_21149,,,749
Cluster_14998,,,749
Cluster_21398,,,749
Cluster_4442,,,749
Cluster_13043,,,749
Cluster_7903,,,749
Cluster_9415,,,749
Cluster_8465,,,749
Cluster_12047,,,749
Cluster_12241,,,749
Cluster_8294,,,749
Cluster_4805,,,749
Cluster_21065,,,749
Cluster_15481,,,749
Cluster_20332,,,749
Cluster_5501,,,749
Cluster_8107,,,749
Cluster_15193,,,749
Cluster_9761,,,749
Cluster_11396,,,749
Cluster_19515,,,749
Cluster_10343,,,749
Cluster_1257,,,749
Cluster_17365,,,749
Cluster_10513,,,749
Cluster_12342,,,749
Cluster_8440,,,749
Cluster_20745,,,749
Cluster_11311,,,749
Cluster_20945,,,749
Cluster_15424,,,749
Cluster_4167,,,749
Cluster_2127,,,749
Cluster_15055,,,749
Cluster_21387,,,749
Cluster_18020,,,749
Cluster_15420,,,749
Cluster_17002,,,749
Cluster_3999,,,749
Cluster_11497,,,749
Cluster_1976,,,749
Cluster_6995,,,749
Cluster_6747,,,749
Cluster_14135,,,749
Cluster_15738,,,749
Cluster_21902,,,749
Cluster_15108,,,749
Cluster_8111,,,749
Cluster_20747,,,749
Cluster_11878,,,749
Cluster_19419,,,749
Cluster_11656,,,749
Cluster_13073,,,749
Cluster_6131,,,749
Cluster_14543,,,749
Cluster_13349,,,749
Cluster_20849,,,749
Cluster_17367,,,749
Cluster_15079,,,749
Cluster_10097,,,749
Cluster_16625,,,749
Cluster_12766,,,749
Cluster_8705,,,749
Cluster_12587,,,749
Cluster_5729,,,749
Cluster_14737,,,749
Cluster_8634,,,749
Cluster_15819,,,749
Cluster_15871,,,749
Cluster_12343,,,749
Cluster_10927,,,749
Cluster_7596,,,748
Cluster_13094,,,748
Cluster_18698,,,748
Cluster_15491,,,748
Cluster_13666,,,748
Cluster_2697,,,748
Cluster_20557,,,748
Cluster_14490,,,748
Cluster_12143,,,748
Cluster_4550,,,748
Cluster_17532,,,748
Cluster_17362,,,748
Cluster_13777,,,748
Cluster_14666,,,748
Cluster_16473,,,748
Cluster_5442,,,748
Cluster_19549,,,748
Cluster_9347,,,748
Cluster_17452,,,748
Cluster_16106,,,748
Cluster_13558,,,748
Cluster_10292,,,748
Cluster_13211,,,748
Cluster_6054,,,748
Cluster_12720,,,748
Cluster_18505,,,748
Cluster_11253,,,748
Cluster_16632,,,748
Cluster_6418,,,748
Cluster_20553,,,748
Cluster_19454,,,748
Cluster_4191,,,748
Cluster_4581,,,748
Cluster_14804,,,748
Cluster_8559,,,748
Cluster_6936,,,748
Cluster_15343,,,748
Cluster_17451,,,748
Cluster_7658,,,748
Cluster_17457,,,748
Cluster_18503,,,748
Cluster_19572,,,748
Cluster_10213,,,748
Cluster_14257,,,748
Cluster_14382,,,748
Cluster_19264,,,748
Cluster_18023,,,748
Cluster_20645,,,748
Cluster_10211,,,748
Cluster_21779,,,748
Cluster_21782,,,748
Cluster_10920,,,748
Cluster_7660,,,748
Cluster_6417,,,748
Cluster_14664,,,748
Cluster_12478,,,748
Cluster_21064,,,748
Cluster_10783,,,748
Cluster_10600,,,748
Cluster_18322,,,748
Cluster_5146,,,748
Cluster_17753,,,748
Cluster_8745,,,748
Cluster_15225,,,748
Cluster_15107,,,748
Cluster_11002,,,748
Cluster_2526,,,748
Cluster_13900,,,748
Cluster_9844,,,748
Cluster_16037,,,748
Cluster_3717,,,748
Cluster_2384,,,748
Cluster_9884,,,748
Cluster_8679,,,748
Cluster_5797,,,748
Cluster_8913,,,748
Cluster_10058,,,748
Cluster_18225,,,748
Cluster_12962,,,748
Cluster_9149,,,748
Cluster_15054,,,748
Cluster_14733,,,748
Cluster_12239,,,748
Cluster_16400,,,748
Cluster_19462,,,748
Cluster_13605,,,748
Cluster_4261,,,748
Cluster_19452,,,748
Cluster_22000,,,748
Cluster_18599,,,748
Cluster_13348,,,748
Cluster_20941,,,748
Cluster_12639,,,748
Cluster_8399,,,748
Cluster_17948,,,748
Cluster_21657,,,748
Cluster_8561,,,748
Cluster_6994,,,748
Cluster_11051,,,748
Cluster_20337,,,748
Cluster_20329,,,748
Cluster_16027,,,748
Cluster_20650,,,748
Cluster_8635,,,748
Cluster_14857,,,748
Cluster_10925,,,748
Cluster_10880,,,748
Cluster_5656,,,747
Cluster_5693,,,747
Cluster_13268,,,747
Cluster_20147,,,747
Cluster_13347,,,747
Cluster_17270,,,747
Cluster_19354,,,747
Cluster_7926,,,747
Cluster_18604,,,747
Cluster_17856,,,747
Cluster_19817,,,747
Cluster_20546,,,747
Cluster_9036,,,747
Cluster_11004,,,747
Cluster_12808,,,747
Cluster_8340,,,747
Cluster_18959,,,747
Cluster_15164,,,747
Cluster_8435,,,747
Cluster_13279,,,747
Cluster_8894,,,747
Cluster_16033,,,747
Cluster_4000,,,747
Cluster_21999,,,747
Cluster_7659,,,747
Cluster_15624,,,747
Cluster_8755,,,747
Cluster_7763,,,747
Cluster_20644,,,747
Cluster_19459,,,747
Cluster_18864,,,747
Cluster_17459,,,747
Cluster_8497,,,747
Cluster_11052,,,747
Cluster_14095,,,747
Cluster_9525,,,747
Cluster_768,,,747
Cluster_14602,,,747
Cluster_16637,,,747
Cluster_5653,,,747
Cluster_13953,,,747
Cluster_9384,,,747
Cluster_21899,,,747
Cluster_15287,,,747
Cluster_20639,,,747
Cluster_7062,,,747
Cluster_13903,,,747
Cluster_8895,,,747
Cluster_14487,,,747
Cluster_9845,,,747
Cluster_15340,,,747
Cluster_19557,,,747
Cluster_13085,,,747
Cluster_786,,,747
Cluster_10968,,,747
Cluster_16408,,,747
Cluster_6017,,,747
Cluster_10484,,,747
Cluster_10259,,,747
Cluster_14546,,,747
Cluster_19707,,,747
Cluster_8000,,,747
Cluster_10841,,,747
Cluster_10258,,,747
Cluster_11100,,,747
Cluster_8890,,,747
Cluster_9600,,,747
Cluster_20451,,,747
Cluster_14608,,,747
Cluster_12647,,,747
Cluster_15492,,,747
Cluster_13950,,,747
Cluster_10633,,,747
Cluster_20036,,,747
Cluster_21390,,,747
Cluster_11398,,,747
Cluster_4536,,,746
Cluster_21789,,,746
Cluster_12959,,,746
Cluster_18961,,,746
Cluster_19461,,,746
Cluster_21900,,,746
Cluster_15052,,,746
Cluster_16193,,,746
Cluster_1392,,,746
Cluster_20135,,,746
Cluster_17759,,,746
Cluster_14920,,,746
Cluster_13346,,,746
Cluster_13899,,,746
Cluster_10881,,,746
Cluster_17849,,,746
Cluster_9008,,,746
Cluster_11147,,,746
Cluster_7218,,,746
Cluster_10802,,,746
Cluster_20640,,,746
Cluster_12763,,,746
Cluster_18958,,,746
Cluster_8431,,,746
Cluster_3992,,,746
Cluster_16938,,,746
Cluster_2745,,,746
Cluster_16102,,,746
Cluster_21774,,,746
Cluster_20554,,,746
Cluster_19550,,,746
Cluster_5152,,,746
Cluster_8599,,,746
Cluster_10437,,,746
Cluster_7831,,,746
Cluster_5179,,,746
Cluster_20333,,,746
Cluster_4580,,,746
Cluster_21781,,,746
Cluster_22016,,,746
Cluster_10482,,,746
Cluster_17194,,,746
Cluster_17283,,,746
Cluster_21903,,,746
Cluster_5979,,,746
Cluster_9882,,,746
Cluster_19949,,,746
Cluster_12448,,,746
Cluster_16034,,,746
Cluster_14080,,,746
Cluster_16482,,,746
Cluster_6696,,,746
Cluster_9040,,,746
Cluster_10670,,,746
Cluster_11938,,,746
Cluster_13155,,,746
Cluster_15425,,,746
Cluster_5011,,,746
Cluster_11050,,,746
Cluster_16850,,,745
Cluster_12476,,,745
Cluster_18785,,,745
Cluster_4318,,,745
Cluster_11884,,,745
Cluster_10717,,,745
Cluster_15675,,,745
Cluster_2110,,,745
Cluster_18223,,,745
Cluster_3906,,,745
Cluster_20243,,,745
Cluster_11535,,,745
Cluster_4338,,,745
Cluster_3257,,,745
Cluster_11350,,,745
Cluster_18414,,,745
Cluster_2852,,,745
Cluster_9758,,,745
Cluster_8001,,,745
Cluster_21008,,,745
Cluster_11057,,,745
Cluster_7803,,,745
Cluster_15741,,,745
Cluster_6209,,,745
Cluster_2381,,,745
Cluster_11993,,,745
Cluster_22140,,,745
Cluster_16635,,,745
Cluster_10960,,,745
Cluster_8811,,,745
Cluster_17526,,,745
Cluster_19143,,,745
Cluster_16636,,,745
Cluster_13041,,,745
Cluster_13663,,,745
Cluster_15047,,,745
Cluster_17093,,,745
Cluster_7832,,,745
Cluster_16630,,,745
Cluster_17007,,,745
Cluster_17368,,,745
Cluster_14917,,,745
Cluster_18798,,,744
Cluster_21059,,,744
Cluster_17101,,,744
Cluster_5796,,,744
Cluster_10373,,,744
Cluster_22378,,,744
Cluster_12238,,,744
Cluster_19551,,,744
Cluster_9197,,,744
Cluster_6799,,,744
Cluster_5659,,,744
Cluster_9009,,,744
Cluster_10090,,,744
Cluster_12344,,,744
Cluster_11196,,,744
Cluster_12967,,,744
Cluster_11399,,,744
Cluster_17370,,,744
Cluster_4529,,,744
Cluster_5603,,,744
Cluster_20331,,,744
Cluster_6526,,,744
Cluster_17099,,,744
Cluster_9599,,,744
Cluster_19455,,,744
Cluster_5654,,,744
Cluster_18786,,,744
Cluster_12090,,,744
Cluster_16110,,,744
Cluster_15423,,,744
Cluster_11049,,,744
Cluster_13836,,,744
Cluster_8437,,,744
Cluster_17364,,,744
Cluster_21905,,,744
Cluster_21155,,,744
Cluster_16765,,,744
Cluster_7890,,,744
Cluster_7909,,,744
Cluster_8783,,,743
Cluster_12642,,,743
Cluster_19350,,,743
Cluster_3116,,,743
Cluster_5335,,,743
Cluster_19041,,,743
Cluster_10094,,,743
Cluster_21907,,,743
Cluster_16407,,,743
Cluster_2010,,,743
Cluster_14385,,,743
Cluster_11005,,,743
Cluster_21058,,,743
Cluster_17371,,,743
Cluster_7030,,,743
Cluster_5287,,,743
Cluster_4257,,,743
Cluster_13505,,,743
Cluster_12236,,,743
Cluster_9283,,,743
Cluster_4037,,,743
Cluster_12961,,,743
Cluster_8160,,,743
Cluster_3042,,,743
Cluster_4891,,,743
Cluster_14260,,,743
Cluster_2325,,,743
Cluster_21502,,,743
Cluster_13665,,,743
Cluster_21385,,,743
Cluster_15414,,,743
Cluster_10719,,,743
Cluster_11395,,,743
Cluster_6924,,,743
Cluster_4955,,,743
Cluster_9486,,,742
Cluster_11449,,,742
Cluster_22244,,,742
Cluster_2343,,,742
Cluster_15163,,,742
Cluster_12770,,,742
Cluster_7640,,,742
Cluster_7925,,,742
Cluster_20300,,,742
Cluster_6372,,,742
Cluster_5566,,,742
Cluster_5539,,,742
Cluster_7405,,,742
Cluster_2072,,,742
Cluster_16767,,,742
Cluster_14261,,,742
Cluster_5626,,,742
Cluster_19139,,,742
Cluster_10519,,,742
Cluster_8538,,,742
Cluster_7377,,,742
Cluster_22465,,,741
Cluster_4673,,,741
Cluster_8065,,,741
Cluster_10410,,,741
Cluster_18863,,,741
Cluster_11659,,,741
Cluster_5795,,,741
Cluster_6820,,,741
Cluster_18501,,,741
Cluster_10801,,,741
Cluster_9382,,,741
Cluster_5008,,,741
Cluster_10972,,,741
Cluster_5749,,,741
Cluster_20844,,,741
Cluster_646,,,741
Cluster_16316,,,741
Cluster_1850,,,741
Cluster_14312,,,741
Cluster_6555,,,741
Cluster_3991,,,741
Cluster_12813,,,741
Cluster_847,,,741
Cluster_1773,,,741
Cluster_15339,,,741
Cluster_15166,,,740
Cluster_21862,,,740
Cluster_7380,,,740
Cluster_5147,,,740
Cluster_9385,,,740
Cluster_8135,,,740
Cluster_5793,,,740
Cluster_2170,,,740
Cluster_9035,,,740
Cluster_9304,,,740
Cluster_3766,,,740
Cluster_13500,,,740
Cluster_5699,,,740
Cluster_20144,,,740
Cluster_14491,,,740
Cluster_6312,,,740
Cluster_16766,,,740
Cluster_10632,,,740
Cluster_7220,,,740
Cluster_19135,,,740
Cluster_10253,,,740
Cluster_4164,,,740
Cluster_8400,,,740
Cluster_8924,,,740
Cluster_6049,,,739
Cluster_17454,,,739
Cluster_2839,,,739
Cluster_14263,,,739
Cluster_16851,,,739
Cluster_11703,,,739
Cluster_16189,,,739
Cluster_15961,,,739
Cluster_12077,,,739
Cluster_18141,,,739
Cluster_9303,,,739
Cluster_5886,,,739
Cluster_18233,,,739
Cluster_5200,,,739
Cluster_12243,,,739
Cluster_16404,,,738
Cluster_5047,,,738
Cluster_18956,,,738
Cluster_5497,,,738
Cluster_19260,,,738
Cluster_20753,,,738
Cluster_19850,,,738
Cluster_4566,,,738
Cluster_6019,,,738
Cluster_13271,,,738
Cluster_13780,,,738
Cluster_11761,,,738
Cluster_18602,,,737
Cluster_11741,,,737
Cluster_9386,,,737
Cluster_22520,,,737
Cluster_16543,,,737
Cluster_3792,,,737
Cluster_22527,,,737
Cluster_16293,,,737
Cluster_14999,,,737
Cluster_10919,,,737
Cluster_9263,,,737
Cluster_14734,,,737
Cluster_15958,,,736
Cluster_6435,,,736
Cluster_18701,,,736
Cluster_7564,,,736
Cluster_13636,,,736
Cluster_8706,,,736
Cluster_8415,,,736
Cluster_774,,,736
Cluster_14262,,,736
Cluster_21217,,,735
Cluster_12186,,,735
Cluster_14488,,,735
Cluster_13560,,,735
Cluster_5029,,,735
Cluster_19357,,,735
Cluster_19262,,,735
Cluster_11276,,,735
Cluster_16854,,,735
Cluster_2649,,,735
Cluster_6901,,,735
Cluster_7203,,,734
Cluster_14856,,,734
Cluster_22379,,,734
Cluster_11942,,,734
Cluster_12089,,,734
Cluster_18665,,,734
Cluster_19762,,,734
Cluster_2924,,,734
Cluster_20244,,,733
Cluster_4725,,,733
Cluster_18788,,,733
Cluster_10261,,,733
Cluster_17089,,,732
Cluster_11820,,,732
Cluster_7244,,,732
Cluster_15803,,,732
Cluster_21897,,,732
Cluster_1705,,,732
Cluster_9230,,,732
Cluster_10019,,,732
Cluster_3447,,,732
Cluster_9742,,,732
Cluster_10371,,,732
Cluster_19547,,,732
Cluster_18224,,,732
Cluster_16398,,,732
Cluster_8536,,,732
Cluster_4602,,,732
Cluster_20247,,,731
Cluster_15734,,,731
Cluster_22141,,,731
Cluster_5056,,,731
Cluster_11653,,,731
Cluster_2912,,,731
Cluster_9726,,,731
Cluster_3687,,,731
Cluster_12479,,,731
Cluster_13832,,,731
Cluster_12204,,,730
Cluster_10126,,,730
Cluster_5010,,,730
Cluster_10411,,,730
Cluster_13208,,,730
Cluster_8249,,,730
Cluster_21659,,,730
Cluster_10899,,,730
Cluster_6822,,,730
Cluster_9759,,,730
Cluster_8036,,,730
Cluster_13779,,,730
Cluster_17271,,,729
Cluster_19851,,,729
Cluster_15493,,,729
Cluster_12584,,,729
Cluster_10449,,,729
Cluster_5269,,,729
Cluster_5062,,,729
Cluster_14439,,,728
Cluster_10844,,,728
Cluster_856,,,728
Cluster_20046,,,728
Cluster_14669,,,728
Cluster_21253,,,727
Cluster_5622,,,727
Cluster_11300,,,727
Cluster_5811,,,727
Cluster_9346,,,727
Cluster_12648,,,727
Cluster_19649,,,726
Cluster_17458,,,726
Cluster_20041,,,726
Cluster_1273,,,726
Cluster_4704,,,726
Cluster_13039,,,726
Cluster_11759,,,726
Cluster_17014,,,725
Cluster_8573,,,725
Cluster_7064,,,725
Cluster_265,,,725
Cluster_402,,,725
Cluster_7189,,,725
Cluster_15870,,,725
Cluster_7063,,,725
Cluster_5307,,,724
Cluster_10212,,,724
Cluster_16937,,,724
Cluster_4323,,,724
Cluster_10928,,,724
Cluster_15489,,,724
Cluster_20648,,,724
Cluster_19349,,,723
Cluster_10924,,,723
Cluster_5475,,,723
Cluster_3488,,,723
Cluster_9960,,,723
Cluster_12288,,,722
Cluster_15422,,,722
Cluster_17103,,,722
Cluster_14607,,,722
Cluster_10374,,,722
Cluster_16622,,,721
Cluster_17614,,,721
Cluster_17527,,,721
Cluster_9601,,,721
Cluster_7109,,,721
Cluster_1042,,,720
Cluster_20550,,,720
Cluster_7862,,,720
Cluster_6520,,,720
Cluster_11362,,,720
Cluster_8108,,,720
Cluster_15962,,,719
Cluster_15626,,,719
Cluster_15627,,,719
Cluster_17616,,,719
Cluster_10805,,,719
Cluster_1602,,,719
Cluster_7267,,,719
Cluster_15053,,,718
Cluster_20851,,,718
Cluster_16936,,,718
Cluster_5932,,,718
Cluster_13904,,,718
Cluster_1380,,,718
Cluster_8743,,,718
Cluster_5660,,,717
Cluster_2407,,,717
Cluster_8979,,,717
Cluster_11889,,,717
Cluster_9644,,,717
Cluster_7864,,,717
Cluster_21898,,,717
Cluster_17280,,,717
Cluster_19858,,,716
Cluster_17444,,,716
Cluster_9150,,,716
Cluster_14195,,,716
Cluster_2628,,,716
Cluster_6607,,,716
Cluster_8438,,,716
Cluster_7160,,,716
Cluster_3095,,,715
Cluster_5846,,,715
Cluster_17095,,,715
Cluster_19141,,,715
Cluster_20652,,,715
Cluster_3521,,,714
Cluster_15677,,,714
Cluster_14011,,,714
Cluster_3942,,,714
Cluster_11655,,,713
Cluster_17081,,,713
Cluster_17139,,,713
Cluster_2168,,,712
Cluster_5911,,,712
Cluster_15801,,,712
Cluster_7028,,,712
Cluster_4594,,,711
Cluster_10386,,,711
Cluster_8037,,,711
Cluster_2323,,,710
Cluster_6721,,,710
Cluster_8972,,,710
Cluster_12755,,,709
Cluster_21802,,,709
Cluster_11882,,,708
Cluster_15221,,,708
Cluster_20234,,,708
Cluster_14918,,,708
Cluster_3025,,,708
Cluster_8530,,,708
Cluster_5885,,,708
Cluster_5992,,,707
Cluster_531,,,707
Cluster_7190,,,707
Cluster_3614,,,707
Cluster_9429,,,706
Cluster_17520,,,705
Cluster_6403,,,705
Cluster_6027,,,704
Cluster_22528,,,704
Cluster_11536,,,704
Cluster_565,,,703
Cluster_6699,,,703
Cluster_307,,,701
Cluster_6906,,,701
Cluster_2306,,,701
Cluster_63,,,701
Cluster_15341,,,701
Cluster_5912,,,701
Cluster_10018,,,701
Cluster_9677,,,700
Cluster_540,,,700
Cluster_6878,,,698
Cluster_5700,,,698
Cluster_4041,,,697
Cluster_808,,,697
Cluster_15003,,,697
Cluster_11006,,,697
Cluster_7266,,,697
Cluster_12480,,,696
Cluster_11393,,,695
Cluster_7741,,,695
Cluster_11369,,,694
Cluster_15857,,,694
Cluster_22256,,,694
Cluster_7044,,,692
Cluster_16458,,,692
Cluster_4929,,,692
Cluster_3701,,,692
Cluster_1939,,,691
Cluster_19048,,,690
Cluster_7586,,,690
Cluster_2216,,,689
Cluster_11757,,,689
Cluster_7365,,,688
Cluster_5009,,,688
Cluster_11363,,,688
Cluster_14609,,,688
Cluster_14739,,,688
Cluster_9025,,,688
Cluster_6361,,,687
Cluster_14858,,,686
Cluster_17360,,,686
Cluster_8339,,,686
Cluster_21396,,,686
Cluster_8195,,,686
Cluster_1956,,,684
Cluster_6177,,,684
Cluster_16327,,,682
Cluster_17018,,,681
Cluster_16859,,,680
Cluster_7077,,,679
Cluster_948,,,679
Cluster_18861,,,678
Cluster_15963,,,677
Cluster_3719,,,677
Cluster_1500,,,676
Cluster_18424,,,676
Cluster_15586,,,676
Cluster_17945,,,675
Cluster_17277,,,675
Cluster_5674,,,673
Cluster_20842,,,672
Cluster_8181,,,672
Cluster_6746,,,672
Cluster_9958,,,671
Cluster_10595,,,671
Cluster_21399,,,670
Cluster_17621,,,670
Cluster_12189,,,669
Cluster_460,,,668
Cluster_10052,,,666
Cluster_12531,,,666
Cluster_19470,,,665
Cluster_5966,,,665
Cluster_6667,,,660
Cluster_21651,,,658
Cluster_10921,,,656
Cluster_14142,,,656
Cluster_6985,,,655
Cluster_4214,,,655
Cluster_1489,,,654
Cluster_4945,,,654
Cluster_4880,,,654
Cluster_9956,,,653
Cluster_7562,,,653
Cluster_1364,,,652
Cluster_18133,,,651
Cluster_2913,,,651
Cluster_16775,,,650
Cluster_5048,,,649
Cluster_13372,,,648
Cluster_4750,,,647
Cluster_2853,,,645
Cluster_4002,,,643
Cluster_11638,,,641
Cluster_10516,,,640
Cluster_5123,,,638
Cluster_2025,,,636
Cluster_1361,,,636
Cluster_16031,,,636
Cluster_10587,,,635
Cluster_11150,,,635
Cluster_19348,,,635
Cluster_1011,,,634
Cluster_9302,,,634
Cluster_5242,,,633
Cluster_24,,,631
Cluster_6905,,,631
Cluster_11537,,,631
Cluster_8441,,,629
Cluster_2657,,,627
Cluster_12215,,,627
Cluster_7443,,,627
Cluster_8529,,,627
Cluster_13948,,,626
Cluster_19752,,,624
Cluster_16941,,,624
Cluster_16105,,,623
Cluster_21850,,,623
Cluster_15169,,,622
Cluster_17950,,,621
Cluster_11406,,,621
Cluster_10720,,,620
Cluster_15873,,,620
Cluster_20456,,,619
Cluster_21357,,,618
Cluster_21255,,,615
Cluster_3673,,,614
Cluster_3723,,,611
Cluster_10736,,,611
Cluster_12586,,,605
Cluster_18428,,,602
Cluster_10441,,,600
Cluster_6735,,,599
Cluster_17615,,,595
Cluster_1978,,,595
Cluster_7836,,,593
Cluster_6314,,,593
Cluster_6705,,,591
Cluster_19761,,,589
Cluster_7305,,,587
Cluster_4603,,,579
Cluster_13453,,,572
Cluster_6600,,,572
Cluster_16901,,,571
Cluster_6688,,,570
Cluster_19051,,,570
Cluster_22532,,,569
Cluster_12533,,,568
Cluster_18140,,,568
Cluster_8741,,,567
